uid,name,visits,playing,likes,genre,genreL1,created,updated,description,creator,playerCount,totalUpVotes,totalDownVotes
3232838484,🍋 [LEMONADE] RH Dance Studio,86799830,1043,131828,All,Roleplay & Avatar Sim,2022-01-05T04:44:26.62Z,2026-07-16T22:05:15.3977237Z,"☀️ Enjoy Auto dance formations in our Hosting interface inside private servers!

🌍 Dance to your favorite songs, Be your own IDOL! 
🐬 KPOP, JPOP, POP & MORE! 

🌊 Welcome to RH Dance Studio!

🎤 Sync yo",RH Studios,1021,44685,3685
7629884826,Cage Fishing 🐟,85985893,767,544184,All,Simulation,2025-05-02T03:42:04.027Z,2026-07-17T13:54:02.7488785Z,"Cage Fishing 🐟

UPDATES EVERY SUNDAY!

Build your ultimate fishing empire with with cages! Drop cages into the ocean, lure in wild fish and reel in monsters of the deep! Upgrade your plot for luckier ",Pearl Point,777,558889,10149
6664476231,Anime Fruit!,84940507,185,2523009,All,RPG,2024-10-12T00:30:41.24Z,2026-02-02T05:54:00.371Z,"🌈 Welcome to Anime Fruit! 🌟 
We’re dedicated to bringing you the smoothest and most exciting combat experience! ✨

📘 Current Level Cap: 2200
🍊 Fruit Types in the Game:
Common: Bomb, Smoke, Barrier
Rar",Anime Fruits [Alan International Studios],181,444987,10492
7076793942,[MONSTER UPDATE] Project Egoist,84178806,515,211640,All,Sports & Racing,2025-01-12T11:46:31.78Z,2026-07-09T20:24:11.346Z,"Welcome to Project Egoist!

🖥️ PC Control :
Q - Dribble
E - Steal / SideDash
R - Super Dash
T - Request Ball
F - Flow State Awaken
M1 - Shoot Ball
M2 - Pass Ball
Z, X, C, V - Skills
Ctrl - Run

🎮 Cons",Cool group for big cool people,503,518808,16036
4161745937,[🚁 HELICOPTER] Mini Empires,84170532,740,280230,All,Strategy,2022-12-06T05:12:42.957Z,2026-06-30T14:21:54.034Z,"Build your empire, command powerful armies, and dominate the battlefield across multiple game modes! Fight solo or with a team, but remember, only the last team standing wins. Will you rise to lead yo",VIREAL,736,87130,19872
8524572339,bridger: WESTERN (NEW UPDATE),82810706,5007,128504,All,Action,2025-08-23T17:46:40.803Z,2026-07-16T13:44:13.7889314Z,"Mankind in their expansion west have settled within Ridge. B Valley, a grueling and untouched wilderness rumored to hold an ancient curse. Beasts hunt and forces beyond mortal reach skulk these ground",BRIDGER INC.,5066,74995,20041
5174979552,🚀 The Space Simulator,82656594,1501,5318557,All,Simulation,2023-10-10T19:42:24.67Z,2026-07-14T22:52:57.093Z,"- Collect every Orb to unlock VIP status! 👑
- The Season changes every Saturday morning, bringing new Centaur asteroids with Rare, Epic, Legendary and Mythic items! 🎁

Explore the Solar System 🚀 toget",mooonc0w,1459,334342,11745
1718755273,town,82641027,1005,311238,FPS,Shooter,2020-05-06T03:04:39.003Z,2026-07-13T04:30:15.414Z,"Fps base building sandbox set in Nowhere Ville, USA.

For building tools, join:
https://www.roblox.com/groups/5502618/Hapless-Studios#!/about",DecodeUnicode,998,133034,43938
10267363348,🪣 Drain the Lake,82587942,44249,289913,All,Simulation,2026-06-03T21:01:44.521Z,2026-07-16T16:40:07.6129524Z,"😱 OH NO! Your phone fell into the lake!
Drain the lake to get it back! 😈

🪣 Fill your bucket
⚙️ Drain it for tokens
🌳 Upgrade your Skill Tree
🌊 Go deeper
📱 Find your phone!
",IWTM10GTMPLS,43517,265384,10388
9826885587,Evomon[Season1],82580663,36492,217438,All,Adventure,2026-03-03T02:13:13.86Z,2026-07-17T12:26:32.9837617Z,"✨Catch. Battle. Explore. The adventure never ends.
Step into a world of wild Evomons and hidden treasures.

💫 Chase Shiny & Sparkle Evomons up to 200+
🐾 Catch 'em, train 'em, and take on the world
⚔️ ",Evomon Devs,34981,224886,5615
5905501282,Wordie🧩,82074123,347,1755847,All,Puzzle,2024-04-23T09:25:06.453Z,2026-04-05T19:39:11.055Z,"🧩🎉Welcome to WORDIE where you have to guess a 5 letter word in 6 attempts.

Guess the hidden word in six tries, guided by color-coded clues: green for correct letters in the right spot, yellow for cor",Puzzle Empire.,391,104906,25174
9119782663,Stop the Timer,81794770,1499,2314948,All,Party & Casual,2025-11-07T13:44:49.367Z,2026-06-30T17:42:05.732Z,"Welcome to Stop the Timer

⚡ Face off in a tense 1v1 and see who reacts sharper!
🎯 Stop the timer as close to the goal time as possible, precision is everything!
💥 One tiny delay or early tap can flip",Ascora Studios,1441,54652,8769
7703544118,Container RNG📦,81639598,565,1449602,All,Simulation,2025-05-14T20:23:42.15Z,2026-06-27T18:19:20.462Z,"A chill game where you buy mystery containers!

How to Play:
📦 Buy up mystery containers!
💥 Unbox rare items with crazy modifiers
💰 Sell for profit and unlock better containers
🚀 Buy upgrades to boost",Exply Studios,566,1050662,17061
9526307912,[🐒] Escape The ZOO!,81310042,4300,139128,All,Adventure,2026-01-08T18:42:24.227Z,2026-07-07T23:29:48.829Z,"UPDATE!

Check out the new Harvest Festival Event and get all 3 rewards before the event finishes! 

🦁 You’re trapped in the Zoo!
⛏️ Dig down to find a secret tunnel
🕳️ Escape underground
🧑‍🌾 Avoid th",My Gorilla Friend,4297,111641,4884
10265803948,Build A Soccer Squad! [CONSOLE],80776832,48617,75947,All,Sports & Racing,2026-06-03T14:00:22.985Z,2026-07-15T20:54:45.773Z,"UPDATE: 
-Added Console Support
-Added Auto Reveal feature 
-Added 3 additional LIMITBREAKER cards
-Added 8 Hour quests for Refresh/Rerolls

Code: CONSOLE

OVER 1000 PLAYERS TO COLLECT! From 1970 to t",Bloxheed,49137,41037,7025
8191429227,Cut Trees,79626560,81,183534,All,Simulation,2025-07-18T12:31:11.5Z,2026-07-01T22:50:08.863Z,"🪓 Welcome to Cut Trees!

🪵 Cut wood to increase your power!
🎁 Open chests for new and powerful tools!
⚔️ Fight with your friends!

How to Play: Cut trees, collect chests, finish your run, open chests,",BEEP GAMES,74,583702,12203
10140010190,Would You Rather: Teamwork Outfit Tower!,79135806,5958,92662,All,Obby & Platformer,2026-05-08T23:52:48.975Z,2026-07-04T22:31:40.588Z,"👋 Welcome to Would You Rather: Teamwork Outfit Tower!

Choose your team and help each other to the top!
Build your outfit on the way, by choosing a door! 👕
Each choice changes your outfit!  Will you g",Cold Obbys,5991,14317,4169
3918560032,MEDIEVAL REAL TIME STRATEGY,78986412,862,266191,All,Strategy,2022-09-08T11:29:04.037Z,2026-06-29T06:40:01.311Z,"⚔️ Compete for treasure to upgrade your kingdom! Recruit armies, defend your lands, and launch strategic attacks to conquer every opponent.

🎮 Game Controls & Basics:
- Choose a game mode and you’ll s",Spling,866,74199,15987
9294646427,Bobsled Ride Down a Mountainside,78942781,2104,179146,All,Obby & Platformer,2025-12-04T04:02:36.28Z,2026-07-17T06:34:52.7596593Z,"How far can you slide down the mountain?!

🛷 Ride your sled to earn Distance
🏁 Make it to the finish for a Win Boost
🔓 Unlock new sleds with better speed and control
❄️ Blast other players with your s",North Pole Drift Club,2221,344197,9797
2643072291,Frigid Dusk,78931064,5118,852855,Horror,Adventure,2021-06-06T01:33:54.703Z,2026-06-09T04:40:56.36Z,"[ HORROR ]

📝Recent Updates
+ CHAPTER 1.2 Remaster Released!



📖 [ STORY ]
Years ago, a group of scientists at IBC Laboratory accidentally invented a new biological weapon. The weapon was stolen afte",Idc Studio,5008,91227,19990
2491559356,Cursed Tank Simulator【SKYFALL】,78653792,390,164139,Military,Action,2021-04-04T02:41:53.62Z,2026-07-15T12:07:36.017Z,"Create your very own cursed tanks by mixing and matching modules and fight with other players!

We aim to have NO Pay To Win elements.

A silly passion project made with love by a small team during ou",tanmk,398,55130,16534
10226701629,[EVENT] Clean The Library 📖,78451036,10342,280151,All,Adventure,2026-05-26T19:23:58.97Z,2026-07-15T19:59:09.021Z,"👍THUMBS UP for more UPDATES at 125,000 LIKES 👍

🖥️ PC Controls:

E or Click: Pickup / Place book
Q: Drop book
Scroll: Switch top book
Right Click: Zoom In

🎮 Controller Controls: 

RT - Pickup / Place",Retro Library,10386,119697,10074
1375027828,Roblox Creator Challenge,76754889,50,353874,All,Sports & Racing,2019-10-24T17:04:49.74Z,2020-05-20T17:17:58.997Z,"Test your knowledge of the Galactic Speedway Creator Challenge to earn virtual prizes!

Haven’t heard of the Creator Challenge? Start creating your very own driftspeeder to race against your friends",Roblox Creator Challenge,56,44364,9774
2548183080,Pilgrammed: Early Sunset / Ex Machina,75349666,2975,281804,RPG,RPG,2021-04-27T15:59:29.16Z,2026-07-17T23:09:47.8756041Z,"⚠️ PHOTO-SENSITIVITY / EPILEPSY WARNING! This game contains many instances of flashing lights and screen shake. BE CAREFUL!

Pilgrammed is an open-world RPG game. You can craft guns and armor.

Clothi",Phexonia Studios,2956,145323,12716
8356066619,[🔥UPD 1.5⚔️] Anime Squadron,75171637,13482,47047,All,Strategy,2025-08-05T17:45:32.933Z,2026-07-13T22:25:52.016Z,"Dive into a brand-new lane battler packed with unique features, strategic gameplay, and exciting challenges.

🔥 Summon & Upgrade Your Units!
🛡️ Deploy your favorite anime heroes into battle.
⚡ Level u",Komplex Studio,13497,83116,3846
9485131494,[⚡] Hyper Speed Runner,74454606,1534,384054,All,Simulation,2026-01-02T00:12:07.283Z,2026-04-11T23:24:57.987Z,"Run, gain EXP, level up and unlock super speed! Every step makes you stronger and faster. Train, upgrade your gear and compete in exciting race challenges to reach max speed.

How to play:
🏃 Run to ga",Hyper Speed Community,1474,331062,6785
9561553764,[TRADING] Murder Duels ,74357202,7045,72333,All,Shooter,2026-01-14T22:16:21.543Z,2026-07-17T16:53:58.1526958Z,"NEW UPDATE: TRADING

Welcome to Murder Duels! A fast paced first-person dueling game, supporting 1v1s up to 4v4s.

🏆 Step on a pad to begin a duel. First to 5 wins.
🔪 You get two weapons in every duel",Breakfast,6943,99773,5791
6113928308,🔑Project: Escape Room [MULTIPLAYER],73735625,1657,382546,All,Puzzle,2024-06-13T16:38:31.237Z,2026-07-16T15:06:05.5348457Z,"Your goal is to escape!
~~~~~~~~~~~~~~~~~~~
Project: Escape Room is a difficult escape room game where you will find yourself stuck in different unique maps. Your goal is to escape, solving puzzles an",seriif,1700,114742,9076
9312646406,Land or Die! 👽 [IMPOSTER] ,73478624,8426,505986,All,Survival,2025-12-07T01:11:53.527Z,2026-07-17T23:08:07.5934257Z,"🚨 CURRENTLY IN BETA — expect bugs, glitches, and ongoing updates
⚠️ WARNING: This game contains flashing lights and rapid camera effects that may trigger seizures in individuals with photosensitive ep",Plenty of Planets,8420,77482,5994
6925303818,[☃️XMAS ] Goalbound,72933577,144,271334,All,Sports & Racing,2024-12-15T17:54:34.227Z,2026-06-23T04:40:36.698Z,"Shift - Run
Space - Rainbow Flick
E - Tackle
E Mid-air - Intercept
Space + M1 - Header
Space + Space (IF BALL IS IN AIR) - Other Header 
M1 - Shoot
M1 + A/D - Curve shot
M1 + M2 - Shot feint
M1 + M2 T",ΞGO,142,925404,20763
8842956505,Brainrot Royale 👑,72916524,192,173985,All,Strategy,2025-10-01T03:54:50.687Z,2025-11-21T19:36:53.983Z,"Brainrots are attacking your Town Hall! 😨

Build towers to stop the brainrots! 🏰
Upgrade defenses and survive wave after wave! ⚡
Open chests to unlock powerful new weapons! 🎁🔓

If you’re having fun, d",Slime Time Studios,180,537118,6449
4987856151,🎇Wanted [JULY 4TH],72482449,6120,310976,Town and City,Action,2023-08-14T22:09:22.64Z,2026-07-08T14:32:41.445Z,"💰 Live life as a daring bank robber or fight criminals and bring justice to Oasis City. 

🎇Fireworks show at the boardwalk once every hour!
🗽Exclusive July 4th furniture!
🏖️New summer furniture!
🧨New ",DevvGames,6073,240908,7050
4676287985,Decaying Winter,70822958,574,299625,FPS,Shooter,2023-05-14T05:42:25.133Z,2026-07-13T16:46:06.367Z,"Stranded on EDEN-227, a hostile planet where the day brings with it a lethal storm. Survive against hostile scavengers, militarized raiders, and seemingly supernatural enemies in this wave-based rogue",the coconut crew!,560,115718,10345
3936365689,"[🧵THREAD, SNOW AND BEAST🧵] Clover Retribution",70104041,942,388864,All,RPG,2022-09-14T19:05:08.313Z,2026-07-15T18:00:35.364Z,"R to equip a weapon if you have any.
G to equip your grimoire.
M to open the menu.

Join our chat for codes.

If you're confused about how to get spells, they're earned at different mastery levels & s",Clover Retribution,937,199229,15076
7640282930,[🔨] Build a Scam Empire!,68829073,131,2390068,All,Simulation,2025-05-03T21:04:35.277Z,2026-07-17T00:35:50.6023164Z,"💬 Welcome to Build a Scam Empire! 💻📱

Buy scammers, place them on your plot, and watch HOW MUCH MONEY THEY MAKE YOU!

HOW TO PLAY:

📞 Buy scammers from the shop
☎️ Place them on your plot so they can ",MetaPlay Games,133,817087,14481
9970645639,[🐟 FISHING] Run a Restaurant!,68631930,9390,515494,All,Simulation,2026-04-01T01:51:36.678Z,2026-07-15T14:20:50.804Z,"Welcome to Run a Restaurant! 

🍔 Cook recipes and serve customers!
🪑 Build and decorate your restaurant!
🐮 Raise animals and farm crops!
🧑‍🍳 Hire staff to do the work for you!

💵 Your restaurant makes",Burnt Toast Labs!,9335,407397,4937
10011808151,[💫]+1 Shrink per Step,68498267,16686,2584079,All,Simulation,2026-04-09T15:49:52.962Z,2026-07-17T21:45:02.9846615Z,"Welcome to +1 Shrink every Step

- 🚶 Walk through the world and Shrink with every step!
- 🔥 Buy Shrink cubes to boost your shrink gain to insane levels!
- 🌍 Watch the world around you become huge!
- 🔁",Seastar Studioss,16184,169727,6224
3107874866,[VOICE🔊] Rap Battles 🔥,68263051,365,847848,Sports,Social,2021-11-22T01:48:12.553Z,2026-07-07T21:22:17.08Z,"🎤 Rap battle against your friends or enemies to gain wins and climb the charts. Collect unique skins, throw tomatoes, and become the best rapper Roblox has ever seen...

Features in Epic Rap Battles
🏆",Lavaflow Studios,317,51867,10828
8705454731,Escape 99 Rooms🔑,68147816,9324,505832,All,Puzzle,2025-09-13T17:33:56.863Z,2026-06-26T22:50:24.585Z,"🚪Welcome to Escape 99 Rooms🚪

🧠You were chosen. Not for your strength or skill but for your MIND
😨You are not here to escape the rooms. You are here to escape YOU
🔑There are 99 rooms between you and t",Flashy Games!,9230,109873,10434
7935634976,The Lost Front,67223460,1284,172787,All,Shooter,2025-06-17T13:34:27.603Z,2026-06-14T12:07:56.581Z,"Welcome to The Lost Front! Step foot into the muddy trenches of a battle full of danger and uncertainty. Defeat enemies and capture objectives.

Game is still in development so expect bugs and uncompl",Type Productions,1266,65216,13671
7720654467,Blockies [2-3-4-5 Player Obby]  ,67183148,3575,195227,All,Obby & Platformer,2025-05-17T18:39:36.44Z,2026-07-17T22:34:51.4907856Z,"🎮 Blockies!

A game FOR 2, 3, 4, 5 PLAYERS where you’ll need to work together to reach the end! 🤝
But be careful ⚠️ — without using your freeze ability (key E), you won’t make it! ❄️

🧱 Blockies featu",ByBalsa,3676,30532,3631
7332812970,Motorcycle Racing 🏍️,67079632,262,2456803,All,Simulation,2025-03-05T12:59:37.84Z,2026-07-04T19:22:26.281Z,"⏰ Hero Event is starts at 6 PM UTC and ends at 7 PM UTC! Don't forget to log-in!

Welcome To Motorcycle Racing🏍️!
🏁Race to gain Wins!
🏍️Buy OP Bikes with Wins!
💪Train with your 🏍️ to gain Energy to go",Funny Simulаtors,262,307241,4010
10236023188,ASMR Tower [W3],64844488,7868,172098,All,Obby & Platformer,2026-05-28T16:40:10.078Z,2026-07-12T23:46:46.42Z,"ASMR Tower is a relaxing tower obby filled with satisfying slime, squishy, and keyboard click sounds. 🎧

Climb through ASMR Tower and enjoy satisfying sounds with every step! 🎧

Experience waxed butte",3 Studio,7675,180659,6559
7414497778,[MTC] Multicrew Tank Combat,64732352,2383,171452,All,Action,2025-03-22T03:21:47.883Z,2026-07-09T22:43:32.763Z,"Assemble your crew, choose your tank, work together on roles like commander, gunner, driver, or loader. and dominate the battlefield!

Copyright
© 2025-2026 Top Giun. All rights reserved.",Top Giun,2394,62082,11456
7706951053,First Is Owner ,64480973,1468,610053,All,Party & Casual,2025-05-15T13:21:51.347Z,2026-07-08T14:59:15.881Z,"👑 Become an Owner! Or play and feel at home in many different servers, built and ruled by people
Even if you're not the first, you can still become Owner -> reach Position #1!

⚠ Chat is heavily recom",dm_own,1456,40956,11994
2350840700,Project Flight | Early Access Pre-Alpha,63837608,370,360668,All,Simulation,2021-02-05T14:02:16.043Z,2026-07-16T19:38:44.8503188Z,"Project Flight combines accurate models and realistic airports & graphics with accessible flight dynamics to create an engaging flight simulator experience. 

In Project Flight, you can roleplay, beco",Project Flight,368,134893,11463
2621511041,Ronopoly [Gold] - (Duo Mode!),63598250,1640,257018,All,Strategy,2021-05-28T10:37:52.52Z,2026-07-17T22:38:00.7418669Z,"A Roblox themed real-estate game where you go around the board buying various popular Roblox games adding servers to them to increase landing fees. 

In this game you can win by getting three monopoli",Late Shift Games,1648,59946,24387
10397566868,[UPD]🦎 Chameleon!,63271956,26541,294296,All,Party & Casual,2026-06-26T11:57:30.71Z,2026-07-17T23:17:51.1723597Z,"🎨CHAMELEON!

Paint your Dummy, Camouflage into the map, and hide from the Seekers!

🖌️ PAINT YOURSELF: Navigate all color pools and coat your avatar!
🦎 BLEND: Blend into walls, floors, and objects!
🏆 ",100 CCU PLEASE,26002,169984,10360
9776222468,🐔Cluck or Hide!,62325856,7807,130181,All,Party & Casual,2026-02-22T03:25:27.51Z,2026-07-16T16:04:20.8191476Z,"🐔Cluck or Hide!...

🎁Code:
UPD1
UPD2
UPD3
NEW CODE:
UPD4

[ THE GAME IS IN BETA EXPECT SOME BUGS ]

🎮 How to Play
Hiders: Hide, stay still, and survive until time runs out
Killer: Hunt moving players ",sausagerate,17090,42112,6561
8881302585,🩸Generic Blood Ragdoll Fighting,62324335,2675,114533,All,Action,2025-10-05T18:38:51.383Z,2026-07-17T12:56:49.1354191Z,"🩸/ Bloody sword fighting, with advanced blood and ragdoll physics!

⚔️ Features:
-🩸 Blood NPCs
-💥 Bloody Fighting
-🔥 Many Melee Weapons

Join The Group!
https://www.roblox.com/communities/841193265/Bl",BloodSplatter12,2616,80329,17815
9735583968,SCP MORPH,61557251,11828,216197,All,Roleplay & Avatar Sim,2026-02-15T20:44:42.98Z,2026-07-17T22:09:40.162138Z,"Welcome to SCP MORPH!
Secure. Contain. Protect.

Updates every Saturday, new content and improvements every week.
Find and unlock 30+ SCP morphs hidden around the facility.

Explore different location",SCP MORPH,11517,72587,4224
9084112733,[UPD🏆] Camper Van Trip 🌲,61305454,4536,133363,All,Adventure,2025-11-02T03:12:09.937Z,2026-07-15T01:36:38.826Z,"How to play:
- Fuel the van ⛽
- Manage the tires ⚙
- Reach Landmarks 📍
- Eat 🍞
- Survive 💖
- Drive 🚙

Join our community for game updates and info!

credits to MIX_sneaky for voice lines for the lore ",Rat Studios-,4496,13319,3717
3170483284,Croydon: London Bus Simulator,60564759,354,169533,All,Simulation,2021-12-16T15:41:26.913Z,2026-07-16T20:15:51.84129Z,"Welcome to Croydon, the realistic London bus simulator.

🚌 Drive passengers around the city with realistic physics & hundreds of buses to choose from.
🧑‍🧑‍🧒 Connect with likeminded people by driving o",Centro Interactive,354,50511,13342
1953956112,Visual Pianos 🎹,59186763,473,864187,All,Entertainment,2020-08-20T07:42:05.73Z,2026-07-12T17:09:31.994Z,"Welcome to Visual Pianos, the best pianos on Roblox.

Play piano, perform with friends, and bring your favorite songs to life. We're a multiplayer music experience with customizable instruments, beaut",Visual Piano Studios,485,43536,5074
4858558391,Terminal [Escape Room],59185797,1555,498332,All,Puzzle,2023-07-11T04:53:44.857Z,2026-07-17T19:08:10.0142211Z,"Can you escape? 🕵️

SEASON 2 OUT NOW!!

In this Escape Room inspired game, uncover the sinister secret of Leisterez as you escape multiple life-or-death scenarios: a runaway train, an abandoned train ",CCF Studios,1530,97817,12179
1962399895,[WAVE 50] Toy Defense🧸,59055282,2064,160993,Building,Strategy,2020-08-24T02:26:32.017Z,2026-07-17T21:00:43.0488158Z,"🔨Build a defense to fight off the enemy units

⭐Thanks for 125K likes. Use code 125KYES for free cookies!
⭐Hit 135K likes for another code

⚡️Follow the owners and join the group for +10% bonus cracke",Glacid Games,2081,128895,21284
5753515186,The Eastern War 2.5,58911793,479,320968,Military,Shooter,2024-03-14T13:07:35.93Z,2026-07-17T11:48:23.4948693Z,"THE EASTERN WAR 2.5
A war without end. A battlefield without limits.

Enter a persistent military conflict where strategy, teamwork, and skill determine victory. Fight across 
multiple realistic battl","Military Productions,",471,66034,24438
6919822640,Sprunki RP 3D [SUMMER],58440113,242,837427,All,Roleplay & Avatar Sim,2024-12-14T18:50:20.16Z,2026-07-15T05:14:41.691Z,"Welcome to Sprunki RP 3D!

Thanks for playing!
Based on Incredibox Sprunki by NyankoBfLol, all credits go to him

LAST Update: SUMMER 🏖️
-New 2 BADGE Morphs
-New Beach Zone
-Fixed bugs

Follow us for ",Pranki Studios,217,19875,4679
85651869,Survive The Disasters 2,58344627,75,673566,All,Survival,2014-09-30T13:00:55.377Z,2026-06-29T16:54:20.959Z,"!! GAMEPASS ITEMS REGARDING V2.0 !! 
Gamepass items won't spawn in your backpack with the new saved backpack system for the first time. You will have to get gamepass items from the SHOP (they're still",VyrissDev,82,173925,22238
3666294218,🌲 Oaklands [🌱 SPROUTS & QUESTS],58002717,831,413689,Building,Simulation,2022-06-17T14:53:03.443Z,2026-07-13T14:19:46.283Z,"🌳 Create a tycoon empire in this sandbox game. Chop trees, process lumber, mine rocks and ores, create amazing buildings, and more! There are endless opportunities, from creating complex automated mac",Typical Developers,832,118213,15062
7061783500,2 Player Battle Tycoon,57940438,565,1201845,All,Simulation,2025-01-09T18:27:15.483Z,2026-06-25T22:42:00.867Z,"Use Code SecretLab for 50 Diamonds!

Build your base in 2 player battle tycoon! 💥
Use droppers to earn cash, buy weapons & fight your rivals. Capture the underground flag for +30% extra income 💸

Join",Yvu Productions,489,158232,8074
3081555258,Shovelware's Brain Game,57834707,150,484085,Comedy,Party & Casual,2021-11-12T23:10:22.01Z,2025-06-01T20:05:40.453Z,"It's time to bring the brain! Win wacky prizes by answering entertaining questions in this comedic game show, developed in collaboration with SMART Technologies. 

LATEST UPDATE:
◉ Added 20 new questi",Shovelware Systems,153,168147,12984
9945976408,[ FInal Wars Godzilla ] Kaiju Alpha,57499567,7414,131585,All,Action,2026-03-27T05:10:47.437Z,2026-07-17T18:34:45.7213852Z,"🔥 NEW UPDATE 38 🔥
- ADDED SHOWA JET JAGUAR
	
🕹CONTROL:
1 - Skill 1
2 - Skill 2
3 - Skill 3
4 - Skill 4
5 - Skill 5
R - Roar 1
T - Roar 2

⭐ Favorite the game to never miss new updates!
👥 Join the grou",SULU KAKA,7346,93640,4827
6190071862,Grave/Digger,57471783,2081,210106,Military,Shooter,2024-06-29T12:57:40.913Z,2026-07-14T16:42:35.438Z,"V.1.38
Only at death is the final chapter of our lives written.

When the surface was ravaged by war,
The Golden Empire and the Royal Nation continued their war underground.

An alternate history WW1 ",Archeximus,2067,75743,10207
5091490171,[🎥REPLAY] Jailbird,57444066,4265,207134,FPS,Shooter,2023-09-14T12:24:49.623Z,2026-07-14T16:36:39.719Z,"[Jailbird Remastered]

Welcome to Jailbird Remastered,

A revamped version of Jailbird Roblox FPS. Immerse yourself in the world of ruthless gang warfare. Engage in fierce, tactical combat. Customize ",Jailbird Official,4252,89231,8656
10127090395,+1 Speed Slime Keyboard Escape,57293831,30586,2987149,All,Obby & Platformer,2026-05-05T16:19:58.559Z,2026-07-17T23:09:10.4907157Z,"💎 Welcome to +1 Speed Slime Keyboard Escape!
⏰ Come back to claim speed from when you were offline!

⚡ Every step = +1 Speed
💪 Train your speed and unlock powerful multipliers!
👥 Race against friends ",Cherry Red Chariot,30257,59399,3899
5682590273,👺Demon Warriors,56832551,67,238141,Adventure,Simulation,2024-02-24T05:59:34.393Z,2025-07-23T09:24:11.11Z,"👺Choose your favorite character from ""Demon Slayer"" and train to become the strongest warrior ever.

💫 Feature: 
(1) Team up and fend off demon waves
(2) Collect weapons, pets and characters 
(3) Mast",Yes Madam,67,580488,10555
9168386959,100 Waves Later,56314123,415,243653,All,Survival,2025-11-14T21:47:45.797Z,2026-04-30T19:01:58.319Z,"Fend off the horde! Adapt your build to your weapon and skill rolls, as every wave brings deadlier zombies and boss fights. 

Unlock new classes and synergize with teammates to make it farther. How lo",banjo boiler room,422,601139,10716
9754968779,[WORLD 6] +1 Health Per Click,56214736,1056,2675521,All,Simulation,2026-02-19T00:49:21.123Z,2026-07-14T06:50:02.006Z,"⚡ Welcome to +1 Health Per Click

💖 Every click makes you stronger
💪Train on treadmills 
🌍Become the STRONGEST on the server 
🚀But be careful… one misstep and you’ll be back at the start

👍 LIKE and F",Who owns this? Games,1059,418820,9103
3349588628,Digital Piano 🎹,55260061,498,1229168,All,Entertainment,2022-02-17T12:32:11.247Z,2026-07-14T19:55:33.752Z,"NEW UPDATE! 30/05/26
- New Piano SYSTEM with 88 Keys
- Mobile Support
- 2D Piano Roll Visualizer
More Info on our Community Server

🎹 Welcome to Digital Piano! 🎹

The ultimate online piano game that e",Digital Piano Org.,477,37662,6154
5286749994,[Sale] Aftermath 🧟,55222453,517,678062,FPS,Action,2023-11-11T16:55:33.357Z,2026-07-10T19:08:05.322Z,"Enjoy 60% off Aftermath with our summer-sale!
Aftermath is an open-world zombie survival looter-shooter!

🧟 Survive against zombies
🔫 Loot guns and supplies
💥 Eliminate other players
🔥 Can you survive",C:\Games\,497,139532,28903
9885372266,Unseen Liminality [BETA] [Aug 5],55007846,3414,2215129,All,Adventure,2026-03-15T03:45:50.283Z,2026-07-17T16:58:08.367972Z,"❗BETA. Expect some bugs, and unpolished areas.
🚧 Objectives, Entities, and content coming soon.

The more times it remembers something, the less it does.

An exploration game inspired by Beyond Limina",The Unseen Zone,3448,99095,7574
7744159391,Tennis: Zero,54629148,368,428412,All,Sports & Racing,2025-05-21T16:54:11.053Z,2026-05-30T03:06:34.554Z,"🎾 BECOME THE KING OF THE COURT in Tennis: Zero 🎾

🔥 INTENSE 1v1 and 2v2 TENNIS ACTION
Play a casual match with friends!

🎮 CONTROLS:
Hit, Smash in Midair - CLICK [PC], RT [CONSOLE]
Lob, Tap in Midair ",Current x Blackstar,379,1043001,21278
4652005960,[UPDATE!] Asura,54603444,1394,85001,Fighting,Action,2023-05-06T08:29:27.053Z,2026-07-09T12:04:14.574Z,"Asura is a PVP focused game where players train to become the strongest. Pick one of the many different martial arts & show off your moves.

Show support by favouriting & liking the game.

We update r",Asura Association,1372,27099,4848
2860485766,[😱] Horror Elevator!,54310366,1001,2019255,Horror,Party & Casual,2021-08-26T01:53:30.103Z,2026-07-15T18:24:30.555Z,"😱 Can YOU survive the scariest Roblox horror elevator game?
Every floor is a new nightmare monsters, killers, and cursed horrors await behind the doors...

👁️‍🗨️ Escape from killer clowns, haunted dol",Game Chefs,959,83371,9766
7440311707,[UPDATE] Devil Hunter,54157274,1389,171893,All,Action,2025-03-26T17:28:59.28Z,2026-07-13T15:24:39.331Z,"250K LIKES FOR NEXT CODE :D

Controls:

Left Alt - Shiftlock
Shift - Run
E - Equip Weapon
R - Critical
K - Emotes
H - Skateboard
Q - Dash
V - Carry
` - Inventory
N - Phone/SkillTree
B - Grip
T - Follo",Devil Hunter May Cry,1420,238092,25956
8017401632,Wavelength! [BETA],53526621,1914,131511,All,Party & Casual,2025-06-28T06:42:26.413Z,2026-05-13T07:12:48.903Z,"A secret angle is hidden on the wheel between two opposites… can your friends read your brainwave and find it? 🧠⚡
(REQUIRES 2 PLAYERS)

How to play:
Each round, one player becomes the Psychic and sees",Brainwave Arcade,1865,44731,2962
